ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,38.06999969482422,SEK,2025-12-04,yahoo,38.06999969482422
EMBRAC-B.ST,86.83999633789062,SEK,2025-12-04,yahoo,86.83999633789062
GOMX.ST,15.34000015258789,SEK,2025-12-04,yahoo,15.34000015258789
PDX.ST,167.5,SEK,2025-12-04,yahoo,167.5
HEXA-B.ST,112.0,SEK,2025-12-04,yahoo,112.0
TRUE-B.ST,22.899999618530273,SEK,2025-12-04,yahoo,22.899999618530273
SBB-B.ST,4.130000114440918,SEK,2025-12-04,yahoo,4.130000114440918
HUBS.ST,0.007000000216066837,SEK,2025-12-04,yahoo,0.007000000216066837
GATE.ST,1.4450000524520874,SEK,2025-12-04,yahoo,1.4450000524520874
F2M.ST,0.026000000536441803,SEK,2025-12-04,yahoo,0.026000000536441803
ACWI,141.72999572753906,USD,2025-12-04,yahoo,1333.5942198523408
