ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,38.310001373291016,SEK,2025-12-29,yahoo,38.310001373291016
EMBRAC-B.ST,60.2599983215332,SEK,2025-12-29,yahoo,60.2599983215332
GOMX.ST,15.9399995803833,SEK,2025-12-29,yahoo,15.9399995803833
PDX.ST,162.5,SEK,2025-12-29,yahoo,162.5
HEXA-B.ST,108.30000305175781,SEK,2025-12-29,yahoo,108.30000305175781
TRUE-B.ST,19.079999923706055,SEK,2025-12-29,yahoo,19.079999923706055
SBB-B.ST,4.632999897003174,SEK,2025-12-29,yahoo,4.632999897003174
GATE.ST,1.5299999713897705,SEK,2025-12-29,yahoo,1.5299999713897705
F2M.ST,0.024000000208616257,SEK,2025-12-29,yahoo,0.024000000208616257
ACWI,142.1649932861328,USD,2025-12-29,yahoo,1306.6000822374917
