ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,48.540000915527344,SEK,2025-10-23,yahoo,48.540000915527344
EMBRAC-B.ST,103.05999755859375,SEK,2025-10-23,yahoo,103.05999755859375
GOMX.ST,16.780000686645508,SEK,2025-10-23,yahoo,16.780000686645508
PDX.ST,174.0,SEK,2025-10-23,yahoo,174.0
HEXA-B.ST,113.25,SEK,2025-10-23,yahoo,113.25
TRUE-B.ST,38.34000015258789,SEK,2025-10-23,yahoo,38.34000015258789
SBB-B.ST,5.71999979019165,SEK,2025-10-23,yahoo,5.71999979019165
HUBS.ST,0.02800000086426735,SEK,2025-10-23,yahoo,0.02800000086426735
GATE.ST,1.8600000143051147,SEK,2025-10-23,yahoo,1.8600000143051147
F2M.ST,0.029999999329447746,SEK,2025-10-23,yahoo,0.029999999329447746
ACWI,139.76910400390625,USD,2025-10-23,yahoo,1313.5654684994952
