ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,52.060001373291016,SEK,2025-09-30,yahoo,52.060001373291016
EMBRAC-B.ST,104.19999694824219,SEK,2025-09-30,yahoo,104.19999694824219
GOMX.ST,14.180000305175781,SEK,2025-09-30,yahoo,14.180000305175781
PDX.ST,175.0,SEK,2025-09-30,yahoo,175.0
HEXA-B.ST,111.9000015258789,SEK,2025-09-30,yahoo,111.9000015258789
TRUE-B.ST,41.47999954223633,SEK,2025-09-30,yahoo,41.47999954223633
SBB-B.ST,5.136000156402588,SEK,2025-09-30,yahoo,5.136000156402588
HUBS.ST,0.03200000151991844,SEK,2025-09-30,yahoo,0.03200000151991844
GATE.ST,1.5499999523162842,SEK,2025-09-30,yahoo,1.5499999523162842
F2M.ST,0.029999999329447746,SEK,2025-09-30,yahoo,0.029999999329447746
ACWI,137.90499877929688,USD,2025-09-30,yahoo,1304.9950444816204
