ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,39.900001525878906,SEK,2026-01-02,yahoo,39.900001525878906
EMBRAC-B.ST,58.36000061035156,SEK,2026-01-02,yahoo,58.36000061035156
GOMX.ST,18.5,SEK,2026-01-02,yahoo,18.5
PDX.ST,157.10000610351562,SEK,2026-01-02,yahoo,157.10000610351562
HEXA-B.ST,107.0,SEK,2026-01-02,yahoo,107.0
TRUE-B.ST,18.5,SEK,2026-01-02,yahoo,18.5
SBB-B.ST,4.809999942779541,SEK,2026-01-02,yahoo,4.809999942779541
GATE.ST,1.5800000429153442,SEK,2026-01-02,yahoo,1.5800000429153442
F2M.ST,0.02199999988079071,SEK,2026-01-02,yahoo,0.02199999988079071
ACWI,142.17999267578125,USD,2026-01-02,yahoo,1307.9024137614178
