ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,52.31999969482422,SEK,2025-10-27,yahoo,52.31999969482422
EMBRAC-B.ST,102.9000015258789,SEK,2025-10-27,yahoo,102.9000015258789
GOMX.ST,16.979999542236328,SEK,2025-10-27,yahoo,16.979999542236328
PDX.ST,165.5,SEK,2025-10-27,yahoo,165.5
HEXA-B.ST,120.1500015258789,SEK,2025-10-27,yahoo,120.1500015258789
TRUE-B.ST,38.459999084472656,SEK,2025-10-27,yahoo,38.459999084472656
SBB-B.ST,5.335999965667725,SEK,2025-10-27,yahoo,5.335999965667725
HUBS.ST,0.023000000044703484,SEK,2025-10-27,yahoo,0.023000000044703484
GATE.ST,1.9700000286102295,SEK,2025-10-27,yahoo,1.9700000286102295
F2M.ST,0.029999999329447746,SEK,2025-10-27,yahoo,0.029999999329447746
ACWI,142.125,USD,2025-10-27,yahoo,1334.5323833227158
