ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,52.2400016784668,SEK,2025-10-24,yahoo,52.2400016784668
EMBRAC-B.ST,102.63999938964844,SEK,2025-10-24,yahoo,102.63999938964844
GOMX.ST,17.299999237060547,SEK,2025-10-24,yahoo,17.299999237060547
PDX.ST,168.1999969482422,SEK,2025-10-24,yahoo,168.1999969482422
HEXA-B.ST,120.8499984741211,SEK,2025-10-24,yahoo,120.8499984741211
TRUE-B.ST,38.0,SEK,2025-10-24,yahoo,38.0
SBB-B.ST,5.455999851226807,SEK,2025-10-24,yahoo,5.455999851226807
HUBS.ST,0.02800000086426735,SEK,2025-10-24,yahoo,0.02800000086426735
GATE.ST,1.899999976158142,SEK,2025-10-24,yahoo,1.899999976158142
F2M.ST,0.028999999165534973,SEK,2025-10-24,yahoo,0.028999999165534973
ACWI,140.9199981689453,USD,2025-10-24,yahoo,1324.6324739763368
