ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,46.279998779296875,SEK,2026-01-16,yahoo,46.279998779296875
EMBRAC-B.ST,52.36000061035156,SEK,2026-01-16,yahoo,52.36000061035156
GOMX.ST,21.799999237060547,SEK,2026-01-16,yahoo,21.799999237060547
PDX.ST,155.39999389648438,SEK,2026-01-16,yahoo,155.39999389648438
HEXA-B.ST,106.19999694824219,SEK,2026-01-16,yahoo,106.19999694824219
TRUE-B.ST,16.399999618530273,SEK,2026-01-16,yahoo,16.399999618530273
SBB-B.ST,5.021999835968018,SEK,2026-01-16,yahoo,5.021999835968018
GATE.ST,1.6100000143051147,SEK,2026-01-16,yahoo,1.6100000143051147
F2M.ST,0.01899999938905239,SEK,2026-01-16,yahoo,0.01899999938905239
ACWI,145.20010375976562,USD,2026-01-16,yahoo,1339.3751888353727
