ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,41.689998626708984,SEK,2025-11-06,yahoo,41.689998626708984
EMBRAC-B.ST,91.95999908447266,SEK,2025-11-06,yahoo,91.95999908447266
GOMX.ST,15.579999923706055,SEK,2025-11-06,yahoo,15.579999923706055
PDX.ST,175.0,SEK,2025-11-06,yahoo,175.0
HEXA-B.ST,114.75,SEK,2025-11-06,yahoo,114.75
TRUE-B.ST,26.600000381469727,SEK,2025-11-06,yahoo,26.600000381469727
SBB-B.ST,4.685999870300293,SEK,2025-11-06,yahoo,4.685999870300293
HUBS.ST,0.03200000151991844,SEK,2025-11-06,yahoo,0.03200000151991844
GATE.ST,1.850000023841858,SEK,2025-11-06,yahoo,1.850000023841858
F2M.ST,0.029999999329447746,SEK,2025-11-06,yahoo,0.029999999329447746
ACWI,139.21499633789062,USD,2025-11-06,yahoo,1333.800736674748
