ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,47.209999084472656,SEK,2025-09-09,yahoo,47.209999084472656
EMBRAC-B.ST,88.05000305175781,SEK,2025-09-09,yahoo,88.05000305175781
GOMX.ST,12.479999542236328,SEK,2025-09-09,yahoo,12.479999542236328
PDX.ST,181.10000610351562,SEK,2025-09-09,yahoo,181.10000610351562
HEXA-B.ST,110.1500015258789,SEK,2025-09-09,yahoo,110.1500015258789
TRUE-B.ST,44.119998931884766,SEK,2025-09-09,yahoo,44.119998931884766
SBB-B.ST,4.640999794006348,SEK,2025-09-09,yahoo,4.640999794006348
HUBS.ST,0.03400000184774399,SEK,2025-09-09,yahoo,0.03400000184774399
GATE.ST,1.559999942779541,SEK,2025-09-09,yahoo,1.559999942779541
F2M.ST,0.027000000700354576,SEK,2025-09-09,yahoo,0.027000000700354576
ACWI,134.7100067138672,USD,2025-09-09,yahoo,1262.4699021408014
