ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,39.369998931884766,SEK,2025-11-14,yahoo,39.369998931884766
EMBRAC-B.ST,88.02999877929688,SEK,2025-11-14,yahoo,88.02999877929688
GOMX.ST,15.739999771118164,SEK,2025-11-14,yahoo,15.739999771118164
PDX.ST,164.5,SEK,2025-11-14,yahoo,164.5
HEXA-B.ST,112.5999984741211,SEK,2025-11-14,yahoo,112.5999984741211
TRUE-B.ST,25.079999923706055,SEK,2025-11-14,yahoo,25.079999923706055
SBB-B.ST,4.369999885559082,SEK,2025-11-14,yahoo,4.369999885559082
HUBS.ST,0.03200000151991844,SEK,2025-11-14,yahoo,0.03200000151991844
GATE.ST,1.8450000286102295,SEK,2025-11-14,yahoo,1.8450000286102295
F2M.ST,0.028999999165534973,SEK,2025-11-14,yahoo,0.028999999165534973
ACWI,140.6199951171875,USD,2025-11-14,yahoo,1327.897121115704
