ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,37.86000061035156,SEK,2025-12-02,yahoo,37.86000061035156
EMBRAC-B.ST,89.4000015258789,SEK,2025-12-02,yahoo,89.4000015258789
GOMX.ST,15.399999618530273,SEK,2025-12-02,yahoo,15.399999618530273
PDX.ST,176.0,SEK,2025-12-02,yahoo,176.0
HEXA-B.ST,108.19999694824219,SEK,2025-12-02,yahoo,108.19999694824219
TRUE-B.ST,23.299999237060547,SEK,2025-12-02,yahoo,23.299999237060547
SBB-B.ST,4.061999797821045,SEK,2025-12-02,yahoo,4.061999797821045
HUBS.ST,0.007000000216066837,SEK,2025-12-02,yahoo,0.007000000216066837
GATE.ST,1.3650000095367432,SEK,2025-12-02,yahoo,1.3650000095367432
F2M.ST,0.02199999988079071,SEK,2025-12-02,yahoo,0.02199999988079071
ACWI,140.86500549316406,USD,2025-12-02,yahoo,1331.1306147577416
