ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,37.189998626708984,SEK,2025-12-12,yahoo,37.189998626708984
EMBRAC-B.ST,60.59000015258789,SEK,2025-12-12,yahoo,60.59000015258789
GOMX.ST,15.899999618530273,SEK,2025-12-12,yahoo,15.899999618530273
PDX.ST,163.0,SEK,2025-12-12,yahoo,163.0
HEXA-B.ST,108.5,SEK,2025-12-12,yahoo,108.5
TRUE-B.ST,22.8799991607666,SEK,2025-12-12,yahoo,22.8799991607666
SBB-B.ST,4.201000213623047,SEK,2025-12-12,yahoo,4.201000213623047
GATE.ST,1.3049999475479126,SEK,2025-12-12,yahoo,1.3049999475479126
F2M.ST,0.024000000208616257,SEK,2025-12-12,yahoo,0.024000000208616257
ACWI,141.3249969482422,USD,2025-12-12,yahoo,1313.706293467476
