ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,36.650001525878906,SEK,2025-12-08,yahoo,36.650001525878906
EMBRAC-B.ST,60.0,SEK,2025-12-08,yahoo,60.0
GOMX.ST,16.139999389648438,SEK,2025-12-08,yahoo,16.139999389648438
PDX.ST,163.0,SEK,2025-12-08,yahoo,163.0
HEXA-B.ST,110.0,SEK,2025-12-08,yahoo,110.0
TRUE-B.ST,22.600000381469727,SEK,2025-12-08,yahoo,22.600000381469727
SBB-B.ST,4.14900016784668,SEK,2025-12-08,yahoo,4.14900016784668
HUBS.ST,0.007000000216066837,SEK,2025-12-08,yahoo,0.007000000216066837
GATE.ST,1.434999942779541,SEK,2025-12-08,yahoo,1.434999942779541
F2M.ST,0.02500000037252903,SEK,2025-12-08,yahoo,0.02500000037252903
ACWI,141.7449951171875,USD,2025-12-08,yahoo,1335.8091294183396
