ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,49.09000015258789,SEK,2025-10-10,yahoo,49.09000015258789
EMBRAC-B.ST,106.77999877929688,SEK,2025-10-10,yahoo,106.77999877929688
GOMX.ST,13.579999923706055,SEK,2025-10-10,yahoo,13.579999923706055
PDX.ST,168.3000030517578,SEK,2025-10-10,yahoo,168.3000030517578
HEXA-B.ST,112.4000015258789,SEK,2025-10-10,yahoo,112.4000015258789
TRUE-B.ST,38.459999084472656,SEK,2025-10-10,yahoo,38.459999084472656
SBB-B.ST,5.019999980926514,SEK,2025-10-10,yahoo,5.019999980926514
HUBS.ST,0.041999999433755875,SEK,2025-10-10,yahoo,0.041999999433755875
GATE.ST,1.7549999952316284,SEK,2025-10-10,yahoo,1.7549999952316284
F2M.ST,0.029999999329447746,SEK,2025-10-10,yahoo,0.029999999329447746
ACWI,137.1750030517578,USD,2025-10-10,yahoo,1305.3532453547523
