ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,48.310001373291016,SEK,2025-09-25,yahoo,48.310001373291016
EMBRAC-B.ST,101.76000213623047,SEK,2025-09-25,yahoo,101.76000213623047
GOMX.ST,13.5600004196167,SEK,2025-09-25,yahoo,13.5600004196167
PDX.ST,172.60000610351562,SEK,2025-09-25,yahoo,172.60000610351562
HEXA-B.ST,111.25,SEK,2025-09-25,yahoo,111.25
TRUE-B.ST,42.13999938964844,SEK,2025-09-25,yahoo,42.13999938964844
SBB-B.ST,4.978000164031982,SEK,2025-09-25,yahoo,4.978000164031982
HUBS.ST,0.03200000151991844,SEK,2025-09-25,yahoo,0.03200000151991844
GATE.ST,1.4900000095367432,SEK,2025-09-25,yahoo,1.4900000095367432
F2M.ST,0.02800000086426735,SEK,2025-09-25,yahoo,0.02800000086426735
ACWI,136.74000549316406,USD,2025-09-25,yahoo,1291.294662813336
