ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,44.63999938964844,SEK,2026-01-13,yahoo,44.63999938964844
EMBRAC-B.ST,52.560001373291016,SEK,2026-01-13,yahoo,52.560001373291016
GOMX.ST,21.200000762939453,SEK,2026-01-13,yahoo,21.200000762939453
PDX.ST,155.60000610351562,SEK,2026-01-13,yahoo,155.60000610351562
HEXA-B.ST,109.69999694824219,SEK,2026-01-13,yahoo,109.69999694824219
TRUE-B.ST,17.610000610351562,SEK,2026-01-13,yahoo,17.610000610351562
SBB-B.ST,5.038000106811523,SEK,2026-01-13,yahoo,5.038000106811523
GATE.ST,1.5800000429153442,SEK,2026-01-13,yahoo,1.5800000429153442
F2M.ST,0.020999999716877937,SEK,2026-01-13,yahoo,0.020999999716877937
ACWI,145.11000061035156,USD,2026-01-13,yahoo,1335.8261126628786
