ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,48.29999923706055,SEK,2025-09-26,yahoo,48.29999923706055
EMBRAC-B.ST,101.44000244140625,SEK,2025-09-26,yahoo,101.44000244140625
GOMX.ST,13.079999923706055,SEK,2025-09-26,yahoo,13.079999923706055
PDX.ST,173.0,SEK,2025-09-26,yahoo,173.0
HEXA-B.ST,110.94999694824219,SEK,2025-09-26,yahoo,110.94999694824219
TRUE-B.ST,41.84000015258789,SEK,2025-09-26,yahoo,41.84000015258789
SBB-B.ST,5.015999794006348,SEK,2025-09-26,yahoo,5.015999794006348
HUBS.ST,0.03200000151991844,SEK,2025-09-26,yahoo,0.03200000151991844
GATE.ST,1.5800000429153442,SEK,2025-09-26,yahoo,1.5800000429153442
F2M.ST,0.029999999329447746,SEK,2025-09-26,yahoo,0.029999999329447746
ACWI,137.0449981689453,USD,2025-09-26,yahoo,1289.4892469112965
