ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,38.70000076293945,SEK,2025-11-25,yahoo,38.70000076293945
EMBRAC-B.ST,81.13999938964844,SEK,2025-11-25,yahoo,81.13999938964844
GOMX.ST,14.859999656677246,SEK,2025-11-25,yahoo,14.859999656677246
PDX.ST,159.10000610351562,SEK,2025-11-25,yahoo,159.10000610351562
HEXA-B.ST,111.8499984741211,SEK,2025-11-25,yahoo,111.8499984741211
TRUE-B.ST,24.940000534057617,SEK,2025-11-25,yahoo,24.940000534057617
SBB-B.ST,4.260000228881836,SEK,2025-11-25,yahoo,4.260000228881836
HUBS.ST,0.013000000268220901,SEK,2025-11-25,yahoo,0.013000000268220901
GATE.ST,1.399999976158142,SEK,2025-11-25,yahoo,1.399999976158142
F2M.ST,0.02500000037252903,SEK,2025-11-25,yahoo,0.02500000037252903
ACWI,138.9499969482422,USD,2025-11-25,yahoo,1325.517636655335
