ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,41.220001220703125,SEK,2025-11-03,yahoo,41.220001220703125
EMBRAC-B.ST,98.05000305175781,SEK,2025-11-03,yahoo,98.05000305175781
GOMX.ST,18.700000762939453,SEK,2025-11-03,yahoo,18.700000762939453
PDX.ST,182.89999389648438,SEK,2025-11-03,yahoo,182.89999389648438
HEXA-B.ST,116.80000305175781,SEK,2025-11-03,yahoo,116.80000305175781
TRUE-B.ST,28.31999969482422,SEK,2025-11-03,yahoo,28.31999969482422
SBB-B.ST,5.064000129699707,SEK,2025-11-03,yahoo,5.064000129699707
HUBS.ST,0.03200000151991844,SEK,2025-11-03,yahoo,0.03200000151991844
GATE.ST,1.9900000095367432,SEK,2025-11-03,yahoo,1.9900000095367432
F2M.ST,0.02800000086426735,SEK,2025-11-03,yahoo,0.02800000086426735
ACWI,141.50999450683594,USD,2025-11-03,yahoo,1341.3505785387824
