ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,39.209999084472656,SEK,2025-11-27,yahoo,39.209999084472656
EMBRAC-B.ST,90.5999984741211,SEK,2025-11-27,yahoo,90.5999984741211
GOMX.ST,15.760000228881836,SEK,2025-11-27,yahoo,15.760000228881836
PDX.ST,174.8000030517578,SEK,2025-11-27,yahoo,174.8000030517578
HEXA-B.ST,112.05000305175781,SEK,2025-11-27,yahoo,112.05000305175781
TRUE-B.ST,24.81999969482422,SEK,2025-11-27,yahoo,24.81999969482422
SBB-B.ST,4.177000045776367,SEK,2025-11-27,yahoo,4.177000045776367
HUBS.ST,0.006000000052154064,SEK,2025-11-27,yahoo,0.006000000052154064
GATE.ST,1.3700000047683716,SEK,2025-11-27,yahoo,1.3700000047683716
F2M.ST,0.020999999716877937,SEK,2025-11-27,yahoo,0.020999999716877937
ACWI,140.77000427246094,USD,2025-11-27,yahoo,1334.5052145105146
