ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,48.11000061035156,SEK,2025-09-24,yahoo,48.11000061035156
EMBRAC-B.ST,100.68000030517578,SEK,2025-09-24,yahoo,100.68000030517578
GOMX.ST,12.579999923706055,SEK,2025-09-24,yahoo,12.579999923706055
PDX.ST,173.1999969482422,SEK,2025-09-24,yahoo,173.1999969482422
HEXA-B.ST,116.0,SEK,2025-09-24,yahoo,116.0
TRUE-B.ST,42.29999923706055,SEK,2025-09-24,yahoo,42.29999923706055
SBB-B.ST,5.119999885559082,SEK,2025-09-24,yahoo,5.119999885559082
HUBS.ST,0.029999999329447746,SEK,2025-09-24,yahoo,0.029999999329447746
GATE.ST,1.4900000095367432,SEK,2025-09-24,yahoo,1.4900000095367432
F2M.ST,0.02800000086426735,SEK,2025-09-24,yahoo,0.02800000086426735
ACWI,137.27000427246094,USD,2025-09-24,yahoo,1292.593451305016
