ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,45.22999954223633,SEK,2026-01-15,yahoo,45.22999954223633
EMBRAC-B.ST,51.939998626708984,SEK,2026-01-15,yahoo,51.939998626708984
GOMX.ST,20.350000381469727,SEK,2026-01-15,yahoo,20.350000381469727
PDX.ST,157.39999389648438,SEK,2026-01-15,yahoo,157.39999389648438
HEXA-B.ST,107.69999694824219,SEK,2026-01-15,yahoo,107.69999694824219
TRUE-B.ST,16.899999618530273,SEK,2026-01-15,yahoo,16.899999618530273
SBB-B.ST,5.058000087738037,SEK,2026-01-15,yahoo,5.058000087738037
GATE.ST,1.6749999523162842,SEK,2026-01-15,yahoo,1.6749999523162842
F2M.ST,0.023000000044703484,SEK,2026-01-15,yahoo,0.023000000044703484
ACWI,145.59500122070312,USD,2026-01-15,yahoo,1343.986059990566
