ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,45.47999954223633,SEK,2025-09-11,yahoo,45.47999954223633
EMBRAC-B.ST,87.47000122070312,SEK,2025-09-11,yahoo,87.47000122070312
GOMX.ST,13.079999923706055,SEK,2025-09-11,yahoo,13.079999923706055
PDX.ST,178.0,SEK,2025-09-11,yahoo,178.0
HEXA-B.ST,108.8499984741211,SEK,2025-09-11,yahoo,108.8499984741211
TRUE-B.ST,43.599998474121094,SEK,2025-09-11,yahoo,43.599998474121094
SBB-B.ST,4.864999771118164,SEK,2025-09-11,yahoo,4.864999771118164
HUBS.ST,0.03200000151991844,SEK,2025-09-11,yahoo,0.03200000151991844
GATE.ST,1.4500000476837158,SEK,2025-09-11,yahoo,1.4500000476837158
F2M.ST,0.026000000536441803,SEK,2025-09-11,yahoo,0.026000000536441803
ACWI,136.4600067138672,USD,2025-09-11,yahoo,1270.4522198704653
