ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,49.810001373291016,SEK,2025-10-28,yahoo,49.810001373291016
EMBRAC-B.ST,102.36000061035156,SEK,2025-10-28,yahoo,102.36000061035156
GOMX.ST,17.440000534057617,SEK,2025-10-28,yahoo,17.440000534057617
PDX.ST,165.0,SEK,2025-10-28,yahoo,165.0
HEXA-B.ST,119.3499984741211,SEK,2025-10-28,yahoo,119.3499984741211
TRUE-B.ST,31.399999618530273,SEK,2025-10-28,yahoo,31.399999618530273
SBB-B.ST,5.211999893188477,SEK,2025-10-28,yahoo,5.211999893188477
HUBS.ST,0.032999999821186066,SEK,2025-10-28,yahoo,0.032999999821186066
GATE.ST,1.9249999523162842,SEK,2025-10-28,yahoo,1.9249999523162842
F2M.ST,0.03200000151991844,SEK,2025-10-28,yahoo,0.03200000151991844
ACWI,142.47000122070312,USD,2025-10-28,yahoo,1333.8055764325836
