ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,40.599998474121094,SEK,2025-11-13,yahoo,40.599998474121094
EMBRAC-B.ST,90.16000366210938,SEK,2025-11-13,yahoo,90.16000366210938
GOMX.ST,15.5600004196167,SEK,2025-11-13,yahoo,15.5600004196167
PDX.ST,170.0,SEK,2025-11-13,yahoo,170.0
HEXA-B.ST,113.6500015258789,SEK,2025-11-13,yahoo,113.6500015258789
TRUE-B.ST,25.360000610351562,SEK,2025-11-13,yahoo,25.360000610351562
SBB-B.ST,4.482999801635742,SEK,2025-11-13,yahoo,4.482999801635742
HUBS.ST,0.03200000151991844,SEK,2025-11-13,yahoo,0.03200000151991844
GATE.ST,1.9550000429153442,SEK,2025-11-13,yahoo,1.9550000429153442
F2M.ST,0.03099999949336052,SEK,2025-11-13,yahoo,0.03099999949336052
ACWI,140.89999389648438,USD,2025-11-13,yahoo,1322.1998743464064
