ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,46.650001525878906,SEK,2025-10-21,yahoo,46.650001525878906
EMBRAC-B.ST,105.36000061035156,SEK,2025-10-21,yahoo,105.36000061035156
GOMX.ST,17.0,SEK,2025-10-21,yahoo,17.0
PDX.ST,170.0,SEK,2025-10-21,yahoo,170.0
HEXA-B.ST,115.0999984741211,SEK,2025-10-21,yahoo,115.0999984741211
TRUE-B.ST,38.97999954223633,SEK,2025-10-21,yahoo,38.97999954223633
SBB-B.ST,5.71999979019165,SEK,2025-10-21,yahoo,5.71999979019165
HUBS.ST,0.032999999821186066,SEK,2025-10-21,yahoo,0.032999999821186066
GATE.ST,1.6299999952316284,SEK,2025-10-21,yahoo,1.6299999952316284
F2M.ST,0.03099999949336052,SEK,2025-10-21,yahoo,0.03099999949336052
ACWI,139.97000122070312,USD,2025-10-21,yahoo,1316.0748990967404
