ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,46.06999969482422,SEK,2025-09-15,yahoo,46.06999969482422
EMBRAC-B.ST,88.94999694824219,SEK,2025-09-15,yahoo,88.94999694824219
GOMX.ST,12.600000381469727,SEK,2025-09-15,yahoo,12.600000381469727
PDX.ST,180.6999969482422,SEK,2025-09-15,yahoo,180.6999969482422
HEXA-B.ST,108.8499984741211,SEK,2025-09-15,yahoo,108.8499984741211
TRUE-B.ST,43.040000915527344,SEK,2025-09-15,yahoo,43.040000915527344
SBB-B.ST,5.0960001945495605,SEK,2025-09-15,yahoo,5.0960001945495605
HUBS.ST,0.02800000086426735,SEK,2025-09-15,yahoo,0.02800000086426735
GATE.ST,1.5,SEK,2025-09-15,yahoo,1.5
F2M.ST,0.03099999949336052,SEK,2025-09-15,yahoo,0.03099999949336052
ACWI,137.17999267578125,USD,2025-09-15,yahoo,1272.2428595101228
