ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,45.849998474121094,SEK,2025-09-12,yahoo,45.849998474121094
EMBRAC-B.ST,88.06999969482422,SEK,2025-09-12,yahoo,88.06999969482422
GOMX.ST,13.239999771118164,SEK,2025-09-12,yahoo,13.239999771118164
PDX.ST,180.39999389648438,SEK,2025-09-12,yahoo,180.39999389648438
HEXA-B.ST,108.1500015258789,SEK,2025-09-12,yahoo,108.1500015258789
TRUE-B.ST,44.0,SEK,2025-09-12,yahoo,44.0
SBB-B.ST,4.978000164031982,SEK,2025-09-12,yahoo,4.978000164031982
HUBS.ST,0.029999999329447746,SEK,2025-09-12,yahoo,0.029999999329447746
GATE.ST,1.465000033378601,SEK,2025-09-12,yahoo,1.465000033378601
F2M.ST,0.032999999821186066,SEK,2025-09-12,yahoo,0.032999999821186066
ACWI,136.3699951171875,USD,2025-09-12,yahoo,1273.4285171882948
