ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,37.779998779296875,SEK,2025-12-23,yahoo,37.779998779296875
EMBRAC-B.ST,58.84000015258789,SEK,2025-12-23,yahoo,58.84000015258789
GOMX.ST,15.859999656677246,SEK,2025-12-23,yahoo,15.859999656677246
PDX.ST,159.5,SEK,2025-12-23,yahoo,159.5
HEXA-B.ST,106.94999694824219,SEK,2025-12-23,yahoo,106.94999694824219
TRUE-B.ST,19.079999923706055,SEK,2025-12-23,yahoo,19.079999923706055
SBB-B.ST,4.619999885559082,SEK,2025-12-23,yahoo,4.619999885559082
GATE.ST,1.4500000476837158,SEK,2025-12-23,yahoo,1.4500000476837158
F2M.ST,0.026000000536441803,SEK,2025-12-23,yahoo,0.026000000536441803
ACWI,142.2050018310547,USD,2025-12-23,yahoo,1317.7511250036187
