ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,41.25,SEK,2025-11-04,yahoo,41.25
EMBRAC-B.ST,96.83999633789062,SEK,2025-11-04,yahoo,96.83999633789062
GOMX.ST,17.100000381469727,SEK,2025-11-04,yahoo,17.100000381469727
PDX.ST,179.5,SEK,2025-11-04,yahoo,179.5
HEXA-B.ST,115.25,SEK,2025-11-04,yahoo,115.25
TRUE-B.ST,27.780000686645508,SEK,2025-11-04,yahoo,27.780000686645508
SBB-B.ST,4.959000110626221,SEK,2025-11-04,yahoo,4.959000110626221
HUBS.ST,0.03200000151991844,SEK,2025-11-04,yahoo,0.03200000151991844
GATE.ST,1.8899999856948853,SEK,2025-11-04,yahoo,1.8899999856948853
F2M.ST,0.03099999949336052,SEK,2025-11-04,yahoo,0.03099999949336052
ACWI,140.6300048828125,USD,2025-11-04,yahoo,1344.2696119896136
