ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,38.2400016784668,SEK,2025-11-24,yahoo,38.2400016784668
EMBRAC-B.ST,81.87000274658203,SEK,2025-11-24,yahoo,81.87000274658203
GOMX.ST,14.0,SEK,2025-11-24,yahoo,14.0
PDX.ST,162.6999969482422,SEK,2025-11-24,yahoo,162.6999969482422
HEXA-B.ST,112.0,SEK,2025-11-24,yahoo,112.0
TRUE-B.ST,24.31999969482422,SEK,2025-11-24,yahoo,24.31999969482422
SBB-B.ST,4.236000061035156,SEK,2025-11-24,yahoo,4.236000061035156
HUBS.ST,0.014000000432133675,SEK,2025-11-24,yahoo,0.014000000432133675
GATE.ST,1.399999976158142,SEK,2025-11-24,yahoo,1.399999976158142
F2M.ST,0.023000000044703484,SEK,2025-11-24,yahoo,0.023000000044703484
ACWI,138.24989318847656,USD,2025-11-24,yahoo,1320.4979862963228
