ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,39.9900016784668,SEK,2026-01-07,yahoo,39.9900016784668
EMBRAC-B.ST,58.20000076293945,SEK,2026-01-07,yahoo,58.20000076293945
GOMX.ST,18.399999618530273,SEK,2026-01-07,yahoo,18.399999618530273
PDX.ST,155.3000030517578,SEK,2026-01-07,yahoo,155.3000030517578
HEXA-B.ST,109.30000305175781,SEK,2026-01-07,yahoo,109.30000305175781
TRUE-B.ST,17.860000610351562,SEK,2026-01-07,yahoo,17.860000610351562
SBB-B.ST,4.760000228881836,SEK,2026-01-07,yahoo,4.760000228881836
GATE.ST,1.6749999523162842,SEK,2026-01-07,yahoo,1.6749999523162842
F2M.ST,0.02199999988079071,SEK,2026-01-07,yahoo,0.02199999988079071
ACWI,144.375,USD,2026-01-07,yahoo,1325.8750140666962
