ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,45.31999969482422,SEK,2025-09-19,yahoo,45.31999969482422
EMBRAC-B.ST,98.51000213623047,SEK,2025-09-19,yahoo,98.51000213623047
GOMX.ST,12.520000457763672,SEK,2025-09-19,yahoo,12.520000457763672
PDX.ST,183.5,SEK,2025-09-19,yahoo,183.5
HEXA-B.ST,115.9000015258789,SEK,2025-09-19,yahoo,115.9000015258789
TRUE-B.ST,43.2400016784668,SEK,2025-09-19,yahoo,43.2400016784668
SBB-B.ST,5.203999996185303,SEK,2025-09-19,yahoo,5.203999996185303
HUBS.ST,0.027000000700354576,SEK,2025-09-19,yahoo,0.027000000700354576
GATE.ST,1.5850000381469727,SEK,2025-09-19,yahoo,1.5850000381469727
F2M.ST,0.03099999949336052,SEK,2025-09-19,yahoo,0.03099999949336052
ACWI,137.5749969482422,USD,2025-09-19,yahoo,1295.1709769242007
