ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,49.58000183105469,SEK,2025-10-09,yahoo,49.58000183105469
EMBRAC-B.ST,109.77999877929688,SEK,2025-10-09,yahoo,109.77999877929688
GOMX.ST,14.039999961853027,SEK,2025-10-09,yahoo,14.039999961853027
PDX.ST,169.89999389648438,SEK,2025-10-09,yahoo,169.89999389648438
HEXA-B.ST,115.0,SEK,2025-10-09,yahoo,115.0
TRUE-B.ST,39.779998779296875,SEK,2025-10-09,yahoo,39.779998779296875
SBB-B.ST,4.875,SEK,2025-10-09,yahoo,4.875
HUBS.ST,0.035999998450279236,SEK,2025-10-09,yahoo,0.035999998450279236
GATE.ST,1.809999942779541,SEK,2025-10-09,yahoo,1.809999942779541
F2M.ST,0.029999999329447746,SEK,2025-10-09,yahoo,0.029999999329447746
ACWI,139.33999633789062,USD,2025-10-09,yahoo,1330.216213761567
