ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,37.779998779296875,SEK,2025-12-24,yahoo,37.779998779296875
EMBRAC-B.ST,58.84000015258789,SEK,2025-12-24,yahoo,58.84000015258789
GOMX.ST,15.859999656677246,SEK,2025-12-24,yahoo,15.859999656677246
PDX.ST,159.5,SEK,2025-12-24,yahoo,159.5
HEXA-B.ST,106.94999694824219,SEK,2025-12-24,yahoo,106.94999694824219
TRUE-B.ST,19.079999923706055,SEK,2025-12-24,yahoo,19.079999923706055
SBB-B.ST,4.619999885559082,SEK,2025-12-24,yahoo,4.619999885559082
GATE.ST,1.5299999713897705,SEK,2025-12-24,yahoo,1.5299999713897705
F2M.ST,0.024000000208616257,SEK,2025-12-24,yahoo,0.024000000208616257
ACWI,142.4600067138672,USD,2025-12-24,yahoo,1306.1131801840675
