ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,40.150001525878906,SEK,2025-11-11,yahoo,40.150001525878906
EMBRAC-B.ST,90.38999938964844,SEK,2025-11-11,yahoo,90.38999938964844
GOMX.ST,15.5600004196167,SEK,2025-11-11,yahoo,15.5600004196167
PDX.ST,178.1999969482422,SEK,2025-11-11,yahoo,178.1999969482422
HEXA-B.ST,118.25,SEK,2025-11-11,yahoo,118.25
TRUE-B.ST,25.799999237060547,SEK,2025-11-11,yahoo,25.799999237060547
SBB-B.ST,4.400000095367432,SEK,2025-11-11,yahoo,4.400000095367432
HUBS.ST,0.03200000151991844,SEK,2025-11-11,yahoo,0.03200000151991844
GATE.ST,1.9800000190734863,SEK,2025-11-11,yahoo,1.9800000190734863
F2M.ST,0.03099999949336052,SEK,2025-11-11,yahoo,0.03099999949336052
ACWI,141.50999450683594,USD,2025-11-11,yahoo,1337.3076132072893
