ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,42.13999938964844,SEK,2025-11-05,yahoo,42.13999938964844
EMBRAC-B.ST,95.19999694824219,SEK,2025-11-05,yahoo,95.19999694824219
GOMX.ST,16.6200008392334,SEK,2025-11-05,yahoo,16.6200008392334
PDX.ST,179.0,SEK,2025-11-05,yahoo,179.0
HEXA-B.ST,115.0999984741211,SEK,2025-11-05,yahoo,115.0999984741211
TRUE-B.ST,26.920000076293945,SEK,2025-11-05,yahoo,26.920000076293945
SBB-B.ST,4.946000099182129,SEK,2025-11-05,yahoo,4.946000099182129
HUBS.ST,0.03200000151991844,SEK,2025-11-05,yahoo,0.03200000151991844
GATE.ST,1.850000023841858,SEK,2025-11-05,yahoo,1.850000023841858
F2M.ST,0.03200000151991844,SEK,2025-11-05,yahoo,0.03200000151991844
ACWI,140.6300048828125,USD,2025-11-05,yahoo,1333.8375934236683
