ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,41.119998931884766,SEK,2025-11-10,yahoo,41.119998931884766
EMBRAC-B.ST,89.6500015258789,SEK,2025-11-10,yahoo,89.6500015258789
GOMX.ST,15.579999923706055,SEK,2025-11-10,yahoo,15.579999923706055
PDX.ST,176.39999389648438,SEK,2025-11-10,yahoo,176.39999389648438
HEXA-B.ST,116.30000305175781,SEK,2025-11-10,yahoo,116.30000305175781
TRUE-B.ST,26.360000610351562,SEK,2025-11-10,yahoo,26.360000610351562
SBB-B.ST,4.3470001220703125,SEK,2025-11-10,yahoo,4.3470001220703125
HUBS.ST,0.03200000151991844,SEK,2025-11-10,yahoo,0.03200000151991844
GATE.ST,1.784999966621399,SEK,2025-11-10,yahoo,1.784999966621399
F2M.ST,0.029999999329447746,SEK,2025-11-10,yahoo,0.029999999329447746
ACWI,140.42999267578125,USD,2025-11-10,yahoo,1343.6847708749701
